Season_number,Week,home_team,away_team,result,home_lineup,away_lineup
2004,5,Fulham,Norwich City,L,JermaineJenas-GaryCaldwellOwn-ParkJi-JamesMcArthur-NikicaJelavicPen.Scored-AlanHutton-PatrickvanAanholt-MarioBalotelli-MauroFormica-MarouaneFellaini-NigeldeJong,CraigGardner-Ekotto-MattUpson-GarethMcAuley-GeorgeElokobi-MortenGamstPedersen-DiniyarBilyaletdinov-AshleyCole-GabrielAgbonlahor-MichaelCarrick-AaronLennon
2004,5,Wolverhampton Wanderers,Everton,D,CarlosTevez-RadosavPetrovic-StevenFletcher-ScottDann-GrantHoltPen.Scored-JoeyBarton-RubénRochina-JoséBosingwa-Nani-AndersLindegaard-RyanTaylor,ApostolosVellios-JohnArneRiise-FabriceMuamba-JonathanWoodgate-AndréSantos-CraigBellamy-JamesMilner-AhmedElMohamady-RyanBennett-CharlesN'Zogbia-DenisStracqualursi
2004,5,Stoke City,Manchester City,W,SimonLappin-JoshMcEachran-JamesMorrison-MarouaneChamakh-ScottParker-DavidGoodwillie-SylvainMarveaux-AdlèneGuédioura-PepeReina-GaëlGivet-RyanGiggs,AaronRamsey-ChrisEagles-MarkGower-StephenWarnockOwn-DJCampbell-Alex-GarethBale-AndreasWeimann-DaviddeGea-BryanRuiz-BradFriedel
2004,5,Wigan Athletic,Swansea City,W,WayneRooneyPen.Scored-YounesKaboul-Ramires-EmileHeskey-DannySimpson-WayneRoutledge-JamesMcFadden-StevenNzonzi-Doni-BobbyZamoraPen.Scored-HugoRodallega,LucasLeiva-JohnObiMikel-MarcosAlonso-ArmandTraore-RyanBertrand-HenriqueHilário-DanielAggerOwn-KyleWalker-LandonDonovan-SteveSidwell-JermainePennant
2004,5,Tottenham Hotspur,Arsenal,D,ÁkosBuzsáky-TimReam-AntolínAlcaraz-JonasOlsson-EmmanuelAdebayor-TitusBramble-GarryMonk-JonnyEvans-KyleNaughton-ChrisBaird-MartinSkrtelOwn,LeightonBaines-YohanCabaye-DavideSanton-MatthewJarvis-DavidSilva-KevinDoyle-MarkDavies-NemanjaVidic-PetrCech-LeightonBainesPen.Scored-ScottSinclairPen.Scored
2004,5,Liverpool,Blackburn Rovers,L,ChrisSmalling-GaryCaldwell-RyanShotton-JordiGómez-JermaineBeckford-ElliottWard-MarcusOlsson-DavidDavis-LukeMoore-DannyHigginbotham-LiamRidgewell,StevenReidOwn-RafaelvanderVaart-SimonVukcevic-BenoitAssou-MichaelDawson-MaynorFigueroa-PaddyKenny-StiliyanPetrov-AlejandroFaurlin-PaulScharner-LeonBritton
2004,5,Queens Park Rangers,Manchester United,L,CheickTioté-SomenTchoyi-GaryGardner-AndyWilkinson-AnthonyForde-AndreyArshavin-GonzaloJara-MatthewConnolly-MaxiRodríguez-WayneBridge-BenWatson,MartinKelly-DannyWelbeck-StephenIreland-DamienDuff-JonFlanagan-MarcTierney-DavidFox-AlexOxlade-VictorAnichebe-PauloFerreira-DarrenBent
2004,5,Bolton Wanderers,Aston Villa,W,NicolasAnelka-JonnyHowson-JonathanWaltersPen.Scored-DarrenBentPen.Scored-RogerJohnson-AntoineFortuné-TheoWalcott-RossBarkley-EricLichaj-Coker-SebastianLarsson,RichardStearman-YoussoufMulumbu-ElliottBennett-JackRodwell-JamieCarragher-DicksonEtuhu-AdamBogdan-PhilBardsley-JonathanWalters-TimHoward-NathanDelfouneso
2004,5,Sunderland,Newcastle United,D,JussiJääskeläinen-RaulMeireles-RussellMartin-BenFoster-Gervinho-KevinDoyleOwn-RichardDunne-SylvainDistin-KemyAgustien-BredeHangeland-VincentKompany,RitchiedeLaet-JasonLowe-DannyGraham-StephenHunt-BenAmos-SéamusColeman-CharlieAdamOwn-SergioAgüero-AsmirBegovic-MartinPetrov-PhilNeville
2004,5,Chelsea,West Bromwich Albion,L,SholaAmeobi-MartinPetrovPen.Scored-FitzHall-StevenPienaar-MatthewEtherington-KeirenWestwood-MikeWilliamson-DanielAyala-TimCahill-KenwyneJones-AndrewSurman,BranislavIvanovic-HeidarHelguson-StephenHuntPen.Scored-DannyGabbidon-JohnO'Shea-Sandro-StéphaneSessegnon-DannyMurphyPen.Scored-LuisAntonioValencia-AndyCarroll-AliAlHabsi
2004,6,Everton,Fulham,W,JohnArneRiise-GarethBarry-DidierDrogba-SalomonKalou-ConorSammon-JamieO'Hara-KieronDyer-DedryckBoyata-CharlesN'Zogbia-DenisStracqualursi-ShaunDerry,AlanHutton-NikicaJelavicPen.Scored-JackColback-PhilJones-YakubuPen.Scored-MarouaneFellaini-ShaneDuffy-ParkJi-RobinvanPersie-StevenGerrard-MarioBalotelli
2004,6,Manchester City,Norwich City,W,StephenWarnockOwn-AndreasWeimann-MartonFülöp-RobbieKeane-DannyMurphy-Alex-AaronRamsey-StevenTaylor-DJCampbell-DaviddeGea-DavidJuniorHoilett,GeorgeElokobi-MortenGamstPedersen-AshleyCole-LaurentKoscielny-NathanBaker-AaronLennon-WayneRooney-CraigGardner-ZakWhitbread-MichaelCarrick-KieranRichardson
2004,6,Swansea City,Wolverhampton Wanderers,L,SteveSidwell-GlennWhelan-RonnieStam-JamesMilnerPen.Scored-JohnObiMikel-HenriqueHilário-LeonBest-RyanBertrand-JermainePennant-MarcosAlonso-JoeRiley,GaëlClichy-RyanTaylor-AnthonyPilkington-DjibrilCissé-AlbertCrusat-EmmersonBoyce-StevenCaulker-PabloZabaleta-Nani-OriolRomeu-JoeyBarton
2004,6,Arsenal,Stoke City,W,CarlosCuellar-KeithAndrews-ConnorWickham-WayneHennessey-DavideSanton-KevinDoyle-MichaelKightly-GabrielObertan-LeightonBaines-PetrCech-MarioBalotelliPen.Scored,StephenKelly-RicardoFuller-ChrisHerd-MarouaneChamakh-JamesMorrison-DavidGoodwillie-SteveGohouri-SimonLappin-AdlèneGuédioura-ShayGiven-AaronHughes
2004,6,Blackburn Rovers,Wigan Athletic,W,SimonDavies-RafaelvanderVaart-JohnRuddy-MaynorFigueroa-BenoitAssou-ShaunMaloney-KoloTouré-SimonVukcevic-DeanWhitehead-RioFerdinand-BradleyJohnson,YounesKaboul-WayneRoutledge-FrankLampardPen.Scored-VictorMoses-KevinFoley-PerMertesacker-JamesMcFadden-Yakubu-WesHoolahan-Doni-JonjoShelvey
2004,6,Manchester United,Tottenham Hotspur,L,ClintHill-DannyWelbeck-JonFlanagan-StefanSavic-JamieMackie-MarcTierney-PauloFerreira-VedranCorluka-DavidLuiz-DannyRose-JamesCollins,ThomasVermaelen-TimReam-CraigDawson-MartinSkrtelOwn-StevenReid-SamRicketts-JonasOlsson-JuanMata-JermainDefoe-KyleNaughton-AntolínAlcaraz
2004,6,Aston Villa,Liverpool,D,Anderson-NathanDelfouneso-FrankLampard-JonathanWalters-Chicharito-DorusdeVries-RobertHuth-JamieCarragher-JeromeThomas-YoussoufMulumbu-JoeHart,GaryCaldwell-PapissDembaCissé-DannyHigginbotham-MarcusOlsson-ElliottWard-DavidVaughan-RyanShotton-MahamadouDiarra-JordiGómez-DavidDavis-BrettEmerton
2004,6,Newcastle United,Queens Park Rangers,L,ChrisBrunt-TommySmith-MartinPetrov-RyanShawcross-JaySpearing-LukaModric-StephenHunt-CharlieAdamOwn-HeidarHelgusonPen.Scored-LuisSuárez-DannyGraham,ChrisMartin-SomenTchoyi-AnthonyForde-PeterOdemwingie-MatthewConnolly-GlenJohnson-BenWatson-HarisVuckic-FernandoTorres-GaryGardner-FrancoDiSanto
2004,6,West Bromwich Albion,Bolton Wanderers,L,HeidarHelguson-MartinOlsson-JohanDjourou-BranislavIvanovic-GylfiSigurdsson-LuisAntonioValencia-MarkSchwarzer-JonásGutiérrez-JoséEnrique-AndyCarroll-DannyGabbidon,DimitarBerbatov-CarlJenkinson-NicolasAnelka-AntonFerdinand-JonnyHowson-DarronGibson-RossBarkley-AntoineFortuné-PaulRobinson-NikoKranjcar-RogerJohnson
2004,6,Chelsea,Sunderland,W,MatthewKilgallon-FitzHall-BenWatsonPen.Scored-AshleyYoung-PeterCrouchOwn-LeonBarnett-MichelVorm-MikeWilliamson-KenwyneJones-JodyCraddock-TuncaySanli,MicahRichards-SergioAgüeroPen.Scored-AdamJohnson-FabianDelph-MarkBunn-RichardDunne-KemyAgustien-RaulMeireles-GrantHolt-MartinSkrtel-FlorentMalouda
2004,7,Fulham,Manchester City,L,MauroFormica-JackColback-PeterCrouch-MarcWilson-EggertJónsson-YakubuPen.Scored-JamesMcArthur-PhilJones-ParkJi-NikicaJelavicPen.Scored-MarioBalotelli,BryanRuiz-StevenTaylor-BradFriedel-GabrielTamas-DavidJuniorHoilett-StephenWarnockOwn-AaronWilbraham-YossiBenayoun-AaronRamsey-StephenWard-Alex
2004,7,Everton,Swansea City,L,JohnArneRiise-AndréSantos-ApostolosVellios-DedryckBoyata-DarrenFletcher-WesBrown-AhmedElMohamady-ShaunDerry-DannyGuthrie-CharlesN'Zogbia-CraigBellamy,SteveSidwell-RonnieStam-MarcosAlonso-AaronRamseyOwn-GlennWhelan-JoeRiley-FraizerCampbell-LucasLeiva-RicardoGardner-JohnObiMikel-LandonDonovan
2004,7,Norwich City,Arsenal,W,ZakWhitbread-NathanBaker-MohamedDiamé-JazzRichards-JeanBeausejour-MortenGamstPedersen-WayneRooney-GabrielAgbonlahor-GarethMcAuley-Ekotto-CraigGardner,ZoltánGera-ZdenekGrygera-PavelPogrebnyak-NemanjaVidic-LeightonBainesPen.Scored-WayneHennessey-YohanCabaye-MatthewJarvis-ConnorWickham-DavideSanton-KeithAndrews
2004,7,Wolverhampton Wanderers,Blackburn Rovers,L,StevenCaulker-PabloZabaleta-CarlosTevez-JoséBosingwa-WojciechSzczesny-RyanTaylor-EmmersonBoyce-AnthonyPilkington-GaëlClichy-TomCleverley-StevenFletcher,KoloTouré-SimonDavies-MichaelDawson-DavidStockdale-PaulScharner-DeanWhitehead-AlejandroFaurlin-PaddyKenny-LeeCattermole-BradGuzan-StiliyanPetrov
2004,7,Stoke City,Manchester United,D,ScottParker-MagayeGueye-DavidGoodwillie-PepeReina-JamesMorrison-AdlèneGuédioura-ChrisHerd-AaronHughes-RyanGiggs-SylvainMarveaux-ShayGiven,DembaBa-MartinKelly-YayaTouré-JamesCollins-DarrenBent-EdinDzeko-StefanSavic-AlexOxlade-LeroyLita-JonFlanagan-Marc
2004,7,Wigan Athletic,Aston Villa,W,JonjoShelvey-YounesKaboul-WesHoolahan-EmileHeskey-WayneRoutledge-Ramires-ChristopheBerra-BobbyZamoraPen.Scored-VictorMoses-HugoRodallega-PaulScholes,SebastienBassong-TimHoward-AsamoahGyan-FrankLampard-ChicharitoPen.Scored-PhilBardsley-Anderson-JonathanWalters-DicksonEtuhu-DanielAgger-YoussoufMulumbu
2004,7,Tottenham Hotspur,Newcastle United,W,CharlieAdam-MartinSkrtelOwn-SebastiánCoates-CameronJerome-RonaldZubar-ChrisBaird-AntolínAlcaraz-MousaDembélé-AdamHenley-ÁkosBuzsáky-GarryMonk,SergioAgüero-HeidarHelgusonPen.Scored-CharlieAdamOwn-BenAmos-LuisSuárez-AsmirBegovic-FabricioColoccini-DavidDunn-DannyGraham-StephenHunt-SéamusColeman
2004,7,Liverpool,West Bromwich Albion,D,NigelReo-ElliottWard-PapissDembaCissé-MarcusOlsson-LedleyKing-SotiriosKyrgiakos-AngelRangel-RyanShotton-MahamadouDiarra-GaryCaldwell-LukeMoore,SambaDiakité-DannyMurphyPen.Scored-GrétarSteinsson-GylfiSigurdsson-DannyGabbidon-Sandro-AndyCarroll-StephenHuntPen.Scored-ShaneLong-JohnO'Shea-LuisAntonioValencia
2004,7,Queens Park Rangers,Chelsea,L,AnthonyForde-GonzaloJara-CheickTioté-BobbyZamora-PeterOdemwingie-AndreyArshavin-SomenTchoyi-GlenJohnson-ChrisMartin-GrahamDorrans-ThomasVermaelenOwn,BarryBannan-AshleyYoung-KeirenWestwood-PeterCrouchOwn-TuncaySanli-JamesMcClean-Chamberlain-KenwyneJones-StevenPienaar-AndrewSurman-DanielAyala
2004,7,Bolton Wanderers,Sunderland,L,SebastianLarsson-JonathanWaltersPen.Scored-EricLichaj-TheoWalcott-PaulRobinson-JonnyHowson-AntoineFortuné-AdamHammill-RossBarkley-RogerJohnson-MarcAlbrighton,FabianDelph-Gervinho-MarkBunn-DannyGabbidonOwn-BredeHangeland-VincentKompany-SergioAgüeroPen.Scored-JordanHenderson-KemyAgustien-BenFoster-RichardDunne
2004,8,Swansea City,Fulham,W,RicardoGardner-DanielAggerOwn-KyleWalker-FraizerCampbell-TonyHibbertOwn-PhilippeSenderos-SylvanEbanks-LeonBest-JoeRiley-JamesMilnerPen.Scored-SteveSidwell,GaryCaldwellOwn-NikicaJelavicPen.Scored-JackColback-RobinvanPersie-PatrickvanAanholt-ParkJi-MarcWilson-ShaneDuffy-NigeldeJong-StevenGerrard-MarioBalotelli
2004,8,Arsenal,Manchester City,W,GabrielObertan-DavidSilva-Blake-YohanCabaye-DavideSanton-PavelPogrebnyak-MarkDavies-CarlosCuellar-DimitarBerbatovPen.Scored-ZoltánGera-ThomasSørensen,DannyMurphy-NeilTaylorOwn-MartonFülöp-BradFriedel-MarkGower-AndreasWeimann-Alex-ChrisEagles-SamHutchinson-AaronWilbraham-RobbieKeane
2004,8,Blackburn Rovers,Everton,W,StephenWarnock-RafaelvanderVaart-ZatKnight-SimonDavies-StiliyanPetrov-JohnRuddy-AlejandroFaurlin-LeonBritton-JoeAllen-DavidWheater-DeanWhitehead,JayBothroyd-JohnArneRiise-SalomonKalou-GarethBarry-JamesMilner-RyanBennett-CharlesN'Zogbia-DannyGuthrie-WesBrown-AhmedElMohamady-CraigGordon
2004,8,Manchester United,Norwich City,W,AlexOxlade-EdinDzeko-DavidFox-MarcTierney-StephenIreland-JamesCollins-DembaBa-YayaTouré-DamienDuff-PauloFerreira-DarrenBent,LaurentKoscielny-Ekotto-KerimFrei-ZakWhitbread-ShaunWright-JeanBeausejour-CraigGardner-AaronLennon-GeorgeElokobi-DiniyarBilyaletdinov-KieranRichardson
2004,8,Aston Villa,Wolverhampton Wanderers,D,ChicharitoPen.Scored-BacarySagna-AdelTaarabt-YoussoufMulumbu-PhilBardsley-TimHoward-JeromeThomas-JamieCarragher-AdamBogdan-DanielAgger-Anderson,GrantHoltPen.Scored-AnthonyPilkington-ScottDann-AndersLindegaard-StevenCaulker-PabloZabaleta-JasonRoberts-JoséBosingwa-StevenFletcher-JoeyBarton-AlbertCrusat
2004,8,Newcastle United,Stoke City,W,JasonLowe-TommySmith-JaySpearing-ChrisBrunt-FábioAurélio-RitchiedeLaet-BenAmos-AsmirBegovic-FabricioColoccini-PatriceEvra-MartinPetrov,KevinDavies-JoshMcEachran-StephenKelly-SimonMignolet-RicardoFuller-JamesMorrison-AnthonyModeste-MagayeGueye-MarouaneChamakh-SylvainMarveaux-AdlèneGuédioura
2004,8,West Bromwich Albion,Wigan Athletic,W,BranislavIvanovic-JonásGutiérrez-MartinOlsson-LuisAntonioValencia-GylfiSigurdsson-GrétarSteinsson-AndrewJohnson-DannyMurphyPen.Scored-DavidEdwards-MarkSchwarzer-AlexandreSong,Ramires-Doni-JonjoShelvey-StevenNzonzi-WayneRooneyPen.Scored-AshleyWilliams-PerMertesacker-PeterLøvenkrands-KevinFoley-DannySimpson-PaulScholes
2004,8,Chelsea,Tottenham Hotspur,L,JodyCraddock-MatthewEtherington-DannyGrahamOwn-SamirNasri-AshleyYoung-DanielAyala-FitzHall-KenwyneJones-TimCahill-KeirenWestwood-Chamberlain,EmmanuelAdebayor-JuanMata-ÁkosBuzsáky-GarryMonk-TimReam-StevenReid-TitusBramble-AntolínAlcaraz-TimKrul-KyleNaughton-SamRicketts
2004,8,Sunderland,Liverpool,D,KemyAgustien-DannyGabbidonOwn-FabianDelph-CiaranClark-SergioAgüeroPen.Scored-KevinDoyleOwn-RussellMartin-LouisSaha-RaulMeireles-JordanHenderson-RichardDunne,JordiGómez-Rafael-NathanDyer-LukeMoore-NigelReo-DavidDavis-DirkKuyt-GaryCaldwell-MahamadouDiarra-SotiriosKyrgiakos-BradleyOrr
2004,8,Bolton Wanderers,Queens Park Rangers,W,MarcAlbrighton-NicolasAnelka-AntoineFortuné-RossBarkley-AdamHammill-NikoKranjcar-Coker-BillyJones-AntonFerdinand-TheoWalcott-SebastianLarsson,BenWatson-FernandoTorres-HarisVuckic-ChrisMartin-AnthonyForde-FrancisCoquelin-FrancoDiSanto-GlenJohnson-AndyWilkinson-WayneBridge-GaryGardner
2004,9,Fulham,Arsenal,W,JamesMcArthur-JackColback-NigeldeJong-MarouaneFellaini-LeonOsman-ParkJi-PeterCrouch-MarcWilson-JermaineJenas-AlanHutton-EggertJónsson,MatthewJarvis-LeightonBainesPen.Scored-KevinDoyle-Blake-ConnorWickham-ScottSinclairPen.Scored-MarkDavies-ThomasSørensen-JamesMcCarthy-MichaelKightly-NemanjaVidic
2004,9,Swansea City,Blackburn Rovers,L,TonyHibbertOwn-SteveSidwell-PhilippeSenderos-DanielAggerOwn-RonnieStam-MarcosAlonso-JohnObiMikel-ArmandTraore-LucasLeiva-HenriqueHilário-SylvanEbanks,ZatKnight-BradGuzan-SimonDavies-PaulScharner-StiliyanPetrov-RoryDelap-ShaunMaloney-DavidStockdale-DeanWhitehead-MichaelDawson-LeeCattermole
2004,9,Manchester City,Manchester United,L,Phillips-SteveMorison-AaronRamsey-AaronWilbraham-SamHutchinson-DannyMurphy-MarkGower-NeilTaylorOwn-DavidJuniorHoilett-YossiBenayoun-GabrielTamas,PauloFerreira-MarcTierney-DannyRose-VictorAnichebe-VedranCorluka-DavidFox-StefanSavic-EdinDzeko-SimonCox-DannyWelbeck-JohnTerry
2004,9,Everton,Aston Villa,L,WesBrown-JayBothroyd-ClintDempsey-CraigBellamy-AhmedElMohamady-SalomonKalou-DedryckBoyata-JamesMilner-FabriceMuamba-RyanBennett-StephenDobbie,JoeHart-ScottDannOwn-PhilBardsley-DicksonEtuhu-DanielAgger-NathanDelfouneso-TimHoward-DorusdeVries-BacarySagna-DavidPizarro-ElliottBennett
2004,9,Norwich City,Newcastle United,L,AshleyCole-DanielSturridge-JeanBeausejour-DiniyarBilyaletdinov-MohamedDiamé-CraigGardner-MortenGamstPedersen-IvanKlasnic-MichaelCarrick-Ekotto-KerimFrei,Piscu-PatriceEvra-SéamusColeman-EmmanuelFrimpong-FábioAurélio-TommySmith-BenAmos-ChrisBrunt-RyanShawcross-DavidDunn-FabricioColoccini
2004,9,Wolverhampton Wanderers,West Bromwich Albion,L,AnthonyPilkington-JoséBosingwa-GrantHoltPen.Scored-PabloZabaleta-JohnHeitinga-EmmersonBoyce-OriolRomeu-RubénRochina-WojciechSzczesny-AndersLindegaard-RyanTaylor,JoleonLescott-AlexandreSong-MarkSchwarzer-StéphaneSessegnon-DavidEdwards-Sandro-DannyMurphyPen.Scored-AndyCarroll-LuisAntonioValencia-StephenHuntPen.Scored-HeidarHelguson
2004,9,Stoke City,Chelsea,L,AaronHughes-SylvainMarveaux-MarouaneChamakh-RicardoFuller-RyanGiggs-JoshMcEachran-ChrisHerd-JamesPerch-SimonLappin-SteveGohouri-StephenKelly,MartinPetrovPen.Scored-JodyCraddock-PeterCrouchOwn-NickyShorey-JamesMcClean-MichelVorm-BenWatsonPen.Scored-TuncaySanli-Chamberlain-AndrewSurman-AshleyYoung
2004,9,Wigan Athletic,Sunderland,D,DarrenPratley-WayneRoutledge-WesHoolahan-PaulScholes-JonjoShelvey-DannySimpson-RomeluLukaku-YounesKaboul-JamesMcFadden-FrankLampardPen.Scored-VictorMoses,LouisSaha-BenFoster-JussiJääskeläinen-RaulMeireles-MartinSkrtel-KemyAgustien-BredeHangeland-DidierDrogbaPen.Scored-SylvainDistin-JordanHenderson-CiaranClark
2004,9,Tottenham Hotspur,Bolton Wanderers,W,GarryMonk-ThomasVermaelen-SamRicketts-JermainDefoe-AdamHenley-RadekCerny-AntolínAlcaraz-KyleNaughton-RonaldZubar-CraigDawson-ÁkosBuzsáky,PaulRobinson-AntoineFortuné-JonnyHowson-RossBarkley-DarronGibson-RogerJohnson-EricLichaj-JonathanWaltersPen.Scored-TheoWalcott-NikoKranjcar-AdamHammill
2004,9,Liverpool,Queens Park Rangers,W,NathanDyer-BradleyOrr-MarcusOlsson-ElliottWard-DavidDavis-PapissDembaCissé-LiamRidgewell-Rafael-BrettEmerton-MichaelEssien-MahamadouDiarra,AndreyArshavin-ChrisMartin-GrahamDorrans-NedumOnuoha-SimeonJackson-HatemBenArfa-GlenJohnson-FrancisCoquelin-FrancoDiSanto-WayneBridge-CheickTioté
2004,10,Blackburn Rovers,Fulham,W,SimonVukcevic-StephenWarnock-MichaelDawson-RoryDelap-SimonDavies-DavidWheater-RioFerdinand-DavidStockdale-JoeAllen-BradGuzan-MaynorFigueroa,YakubuPen.Scored-ShaneDuffy-JackColback-GaryCaldwellOwn-PatrickvanAanholt-JermaineJenas-StevenGerrard-MichaelTurner-MauroFormica-RobinvanPersie-LeonOsman
2004,10,Manchester United,Arsenal,D,JamieMackie-DannyWelbeck-JamesCollins-JonFlanagan-ClintHill-LeroyLita-MarcTierney-VictorAnichebe-DavidFox-YayaTouré-StephenIreland,ZoltánGera-KevinDoyle-MichaelKightly-ThomasSørensen-MarioBalotelliPen.Scored-WayneHennessey-LeightonBainesPen.Scored-GabrielObertan-ConnorWickham-CarlosCuellar-Blake
2004,10,Aston Villa,Swansea City,W,DicksonEtuhu-BacarySagna-YoussoufMulumbu-SebastienBassong-JackRodwell-JoeHart-ScottDannOwn-RobertHuth-FrankLampard-Chicharito-AdelTaarabt,TonyHibbertOwn-RonnieStam-PhilippeSenderos-KyleWalker-RicardoGardner-LeonBest-GaryCahill-HenriqueHilário-LucasLeiva-WilsonPalacios-FraizerCampbell
2004,10,Newcastle United,Manchester City,W,CharlieAdamOwn-LukaModric-JaySpearing-TommySmith-RitchiedeLaet-MíchelSalgado-DannyGraham-FábioAurélio-DavidDunn-LuisSuárez-RyanShawcross,BryanRuiz-DannyMurphy-StevenTaylor-SamHutchinson-SteveMorison-DavidJuniorHoilett-MarkGower-AaronRamsey-NeilTaylorOwn-YossiBenayoun-MartonFülöp
2004,10,West Bromwich Albion,Everton,L,JoleonLescott-AndyCarroll-MartinOlsson-DavidEdwards-JonásGutiérrez-Sandro-AndrewJohnson-AlexandreSong-JohanDjourou-DannyGabbidon-MarkSchwarzer,AndréSantos-DidierDrogba-JamieO'Hara-KieronDyer-ShaunDerry-CharlesN'Zogbia-AhmedElMohamady-DarrenFletcher-JamesMilner-SalomonKalou-CraigBellamy
2004,10,Chelsea,Norwich City,W,AndrewSurman-SamirNasri-PeterCrouchOwn-MikeWilliamson-MatthewKilgallon-JakeLivermore-StevenPienaar-Chamberlain-LeonBarnett-KeirenWestwood-AshleyYoung,ShaunWright-WayneRooney-NicklasBendtner-AaronLennon-CraigGardner-MortenGamstPedersen-GarethMcAuley-JazzRichards-IvanKlasnic-GrantHanley-ZakWhitbread
2004,10,Sunderland,Wolverhampton Wanderers,W,LouisSaha-Gervinho-MartinSkrtel-DidierDrogbaPen.Scored-NeilTaylor-MicahRichards-KevinDoyleOwn-SergioAgüeroPen.Scored-CiaranClark-GrantHolt-JordanHenderson,DjibrilCissé-WilliamGallas-JasonRoberts-AlbertCrusat-AndersLindegaard-TomCleverley-RadosavPetrovic-ScottDann-JoséBosingwa-OriolRomeu-RyanTaylor
2004,10,Bolton Wanderers,Stoke City,W,TonyHibbert-MarcAlbrighton-CarlJenkinson-AdamHammill-NikoKranjcar-JonnyHowson-RyoMiyaichi-DimitarBerbatov-RossBarkley-DarrenBentPen.Scored-AntoineFortuné,ScottParker-KevinDavies-DavidGoodwillie-PepeReina-JoshMcEachran-RicardoFuller-JamesMorrison-MagayeGueye-GaëlGivet-TomasRosicky-StephenKelly
2004,10,Queens Park Rangers,Wigan Athletic,L,WayneBridge-ChrisMartin-GlenJohnson-MikelArteta-BobbyZamora-AdamDrury-AndyWilkinson-GrahamDorrans-AnthonyForde-FernandoTorres-HatemBenArfa,PerMertesacker-PeterLøvenkrands-DarrenPratley-BobbyZamoraPen.Scored-KevinFoley-WayneRooneyPen.Scored-EmileHeskey-WayneRoutledge-YounesKaboul-VictorMoses-ChristopheBerra
2004,10,Liverpool,Tottenham Hotspur,W,LiamRidgewell-AngelRangel-ElliottWard-TayeTaiwo-PapissDembaCissé-JermaineBeckford-BrettEmerton-NathanDyer-RoystonDrenthe-ChrisSmalling-Rafael,AdamHenley-EmmanuelAdebayor-JonnyEvans-ChrisBaird-TimReam-SebastiánCoates-SamRicketts-JonasOlsson-RadekCerny-TitusBramble-ThomasVermaelen
2004,11,Fulham,Manchester United,L,LeonOsman-GaryCaldwellOwn-YakubuPen.Scored-PatrickvanAanholt-NikicaJelavicPen.Scored-DannyGrahamPen.Scored-MarcWilson-AleksandarKolarov-StevenGerrard-EggertJónsson-PhilJones,ClintHill-PauloFerreira-SimonCox-EdinDzeko-DembaBa-JohnTerry-DannyRose-JamesCollins-AlexOxlade-DarrenBent-StefanSavic
2004,11,Blackburn Rovers,Aston Villa,L,LeeCattermole-KoloTouré-LeonBritton-PaulScharner-ZatKnight-JoeAllen-RoryDelap-StephenWarnock-JohnRuddy-BradleyJohnson-DavidStockdale,DicksonEtuhu-Chicharito-AdelTaarabt-YoussoufMulumbu-JeromeThomas-Anderson-JoeHart-JonathanWalters-JamieCarragher-TimHoward-SebastienBassong
2004,11,Arsenal,Newcastle United,D,CarlosCuellar-KieranGibbs-DavidSilva-DavideSanton-WayneHennessey-MarioBalotelliPen.Scored-GabrielObertan-PavelPogrebnyak-ThomasSørensen-NemanjaVidic-LeightonBainesPen.Scored,DannyGraham-PhilNeville-TommySmith-Piscu-StephenHunt-RyanShawcross-MartinPetrov-EmmanuelFrimpong-MíchelSalgado-SergioAgüero-LukaModric
2004,11,Swansea City,West Bromwich Albion,L,WilsonPalacios-TonyHibbertOwn-KyleWalker-GaryCahill-JoeRiley-ChrisBairdOwn-SteveSidwell-GlennWhelan-JohnObiMikel-JamesMilnerPen.Scored-LeonBest,LuisAntonioValencia-GrétarSteinsson-JohnO'Shea-AndrewJohnson-AliAlHabsi-BranislavIvanovic-StéphaneSessegnon-JonásGutiérrez-SambaDiakité-DannyMurphyPen.Scored-ChristopherSamba
2004,11,Manchester City,Chelsea,D,DJCampbell-ChrisEagles-BryanRuiz-AndreaOrlandi-DannyMurphy-StephenWarnockOwn-MarkGower-Phillips-GarethBale-BradFriedel-Alex,SamirNasri-SholaAmeobi-MatthewKilgallon-MatthewEtherington-LeonBarnett-JakeLivermore-MartinPetrovPen.Scored-JamesMcClean-Chamberlain-TuncaySanli-PeterCrouchOwn
2004,11,Everton,Sunderland,L,ClintDempsey-GarethBarry-SalomonKalou-WesBrown-JohnArneRiise-RyanBennett-CraigGordon-ConorSammon-CharlesN'Zogbia-KieronDyer-JayBothroyd,DannyGabbidonOwn-SergioAgüeroPen.Scored-Gervinho-GrantHolt-BredeHangeland-MicahRichards-LouisSaha-FlorentMalouda-FabianDelph-SylvainDistin-RichardDunne
2004,11,Norwich City,Bolton Wanderers,L,LaurentKoscielny-WayneRooney-Ekotto-NicklasBendtner-AshleyCole-KieranRichardson-ShaunWright-CraigGardner-MichaelCarrick-MattUpson-ZakWhitbread,NenadMilijas-RossBarkley-DarrenBentPen.Scored-ScottSinclair-SebastianLarsson-PaulRobinson-TheoWalcott-DarronGibson-NicolasAnelka-AntonFerdinand-Coker
